"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Tonga","TON","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","33122921.8484095","33047781.9870463","35202373.0317144","45547098.5464118","50276324.6143528","57308130.2664541","69903470.4665594","65677046.3535856","73746846.8468468","72206230.8029838","69498568.3357776","81856951.8716578","91062876.3478505","128890028.197898","124696861.342868","128022843.031332","159854234.150856","147509464.776186","151731936.416185","211459930.313589","227984892.595798","242724490.624239","240572299.168975","222210120.643432","214961774.183358","223125434.689769","198270488.452892","208379392.604826","228628968.344341","264087500.611038","307647680.95754","337432077.25621","361181205.372747","422540193.602694","395458503.140432","428732023.433045","463519731.455707","532058469.526226","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","45397417954.3185","47935698226.6355","50597566795.1503","56606995864.962","65077953030.3339","69974246882.6438","58172236919.5249","64473793697.4282","64701786162.8848","70716551649.5739","76732146260.3875","82713456348.1619","83035636230.5969","93029559063.0344","115842448782.68","121713931092.956","115313822180.038","132691457448.963","152748215419.856","171319895344.601","210196599720.568","217020948453.638","224040456853.618","237967601390.883","236841047352.152","253593211700.456","269724368209.726","294718459506.592","312510176048.461","308822993590.741","327546266920.442","289325042498.5","303167713629.222","301763571479.191","336092163540.434","370456285255.451","407314365256.41","427564419243.98","433921443290.632","468158730522.725","483324823771.096","496321746384.431","512131222373.986","585970699307.378","651744739731.465","740330001445.361","839193582702.805","1045662700605.87","1097141586513.66","1199642192429.1","1430900709279.82","1613595770655.54","1629829732853.68","1686706364608.63","1857655355265.65","1961847742375.47","2123599345559.04","2441730514529.74","2551848760736.72","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","174699200300.781","170463572473.82","176466988471.57","175227381231.92","173032797474.51","184058675359.514","215691110551.356","223221382558.274","212716573167.139","244319531217.576","253564678170.531","262727521471.258","250469881549.125","249885679257.853","284395333719.395","293296419969.934","306750319393.419","302366156256.793","296836880451.126","299260710079.743","299269835527.79","326137537529.025","410014191191.734","504702626724.558","589506659502.779","660093032310.648","820520281771.921","900627786025.416","912672924130.192","1068388125085.73","1195706207355.32","1244161697298.29","1391238301489.3","1445036530020.07","1375992851209.12","1280153033623.76","1364861094776.3","","",
"Trinidad and Tobago","TTO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","668380952.380952","699047619.047619","739619047.619048","813714285.714286","878285714.285714","1174476190.47619","1328169822.14573","1715573255.08279","2159392789.37381","2518900343.64261","3196868008.94855","3348180970.14925","3979487179.48718","4596347909.65882","5287576875.76876","6645838478.6367","6417375455.65006","6409344845.09904","6250883912.78727","6229660144.18126","6380587177.95087","7261335012.59446","7515144201.7618","7968990440.66216","8021489518.59265","9829886363.63636","10324673913.0435","12046924468.5663","11435986848.66","12239521550.0198","14281378872.7926","14981919046.6406","16143503029.207","17011592166.5057","17741611869.8365","16594513752.0975","17154027941.892","18504888513.7511","21989910748.9329","24705580088.3179","25401186989.3633","26963636363.6364","30388013110.6602","34769336904.472","34176701473.7466","34869777839.877","38456061230.2884","38084000256.0983","39923247368.745","41824939624.1974","39230271207.1778","38587104283.054","36995784078.6972","","",
"Turkey","TUR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","9062885326.75709","5244444444.44444","5822222222.22222","6666666666.66667","7088888888.88889","7511111111.11111","8744444444.44444","9611111111.11111","10688888888.8889","11877777777.7778","10686956521.7391","11000871488.9053","13745583038.8693","17766784452.2968","25475694693.7603","31228361722.7531","34610353205.0084","40706588156.8715","45642863026.1099","60092673037.938","50013151319.0773","49069853172.5694","44774319760.3243","44201776835.4941","42838169521.1083","44184963878.134","46610576566.6929","66339115927.9956","64602664604.352","80304287168.6588","119850151803.238","124553952380.952","130662884057.971","147716218181.818","106662820945.946","137448600436.681","143082857493.858","152430545095.458","207601593524.638","201903503335.561","216480550386.166","156411813427.316","184295383529.567","245222882233.604","313359217151.997","382921756432.799","415939966914.867","514500300824.266","575681594044.937","501315126814.812","602305974235.447","639956219281.099","669526585003.797","722750276946.386","699257387856.235","638364618213.798","644844578355.766","626258082815.72","551797361792.961","",
"Tuvalu","TUV","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4282654357.03303","4986598672.91727","4710016287.76644","4391808998.35667","4563061227.2529","5012299880.10683","6147490062.96287","7119047249.5293","10432216979.162","10991981284.2837","11356992982.8331","11143120472.148","11434460925.9548","12116259714.7202","12845973059.3386","13909060819.0451","14101742035.546","16545583387.7026","20287474269.827","21167901865.9952","24461492086.3765","27088549175.3291","29651065919.1524","33409030629.5405","35756619654.8942","34960272762.7573","35113448565.0544","36226685449.3979","","",
"Uganda","UGA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","354406708.595388","385151991.614256","387662473.794549","427296645.702306","477492662.473795","774649859.943977","817086834.733894","828571428.571428","888235294.117647","991316526.610644","","","","","","","","","","","","","2178500000","2186000000","3387770931.18456","3288771632.76959","3743804241.67603","6295605630.67944","6495550000","5227013571.40583","4324932997.34492","3347179324.09493","2865026332.29682","3021492906.00804","3682977578.05891","5471777811.44973","5394452332.19658","5387441249.88304","6187800226.59021","5492877041.08957","5695457998.02873","5431186878.25602","5822920240.84657","5879437611.6758","7128267427.28036","7943559673.46596","9122003291.48424","11205942912.116","12063333216.0961","15806126273.9382","17338113041.1129","17639352913.4285","19783977962.0381","20156654959.8839","22567639679.2942","23350109114.0767","20409233596.0629","21711530902.2192","23149570325.5449","",
"Ukraine","UKR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58881546333.0359","59948549018.4623","55361394890.4462","46994512727.2238","42028484948.6939","35646827107.1789","36835391009.0181","35593879216.0091","40929257252.3943","34116757516.5576","24326934970.5766","23525094343.4462","28572811377.3012","31410280479.1049","37126596283.3086","45342733596.5407","64779401721.0764","82677623762.3762","108712079207.921","141655718408.262","97460339870.6233","113108397600.686","137335082082.434","152817294456.263","166349555861.379","120299073754.701","78903761553.1456","79539123254.0027","98438371821.9622","117525633719.968","",
"Upper middle income","UMC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","165055063953.458","165152048342.938","176918356316.99","182439068636.606","197431231604.394","210638181139.624","231571159289.119","241105015444.509","255525480724.698","278847352917.728","301653332320.992","334287851486.508","381153525777.978","482929497723.539","612473551777.825","680834185343.173","738540883744.959","820736428509.322","888201725050.5","1064814564535.37","1226870869747.49","1377066630351.86","1373792915880.37","1366319475272.76","1382538655123.27","1440383871892.9","1549128974607.08","1509397812514.28","1641865546014.66","1680485116911.12","1983982271533.65","2187702106449.72","2079956948534.61","2316194578158.46","2518025655811","2838737802893.93","3074194162665.65","3302697618389.79","3274235049181.82","3068776646212.85","3338361358727.76","3369707190959.58","3319234805802.08","3652935293052.42","4259847562949.03","5081785158781.14","5916019591448.84","7242977116238.02","8703775467284.67","8586121285018.42","10134004134931.5","12042584228200.6","12958420039414.1","13886659977400","14390269358012","13469238468678.7","13526849649543.6","14761221010648.2","","",
"Uruguay","URY","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1028101439.34202","1186917531.21154","1427941824.59233","1268750413.00469","1674923330.97429","1498150558.96514","1408380140.17001","1275699777.06217","1324971749.46302","1679032258.06452","2092741935.48387","2341935483.87097","1801720337.73779","2575975528.23248","3544381014.8134","2993385006.91019","2917607872.82362","3344244372.85196","3908436031.23189","5765947593.4287","8969082391.84348","9107891006.45771","7633863411.6059","4268642475.22967","4009604013.36117","3925906520.62161","4872961157.99622","6134332348.95043","6653628370.91501","6931700736.34288","7658838116.08578","9193627893.14566","10791030150.7538","12720532084.9509","14808641923.9081","16344413923.4525","17427597782.1822","20600962242.369","21695478375.462","21133648020.6009","20280863648.3851","18468730454.7605","11662509733.2643","9839841208.56332","10919451358.3567","13954667374.7682","16038707278.573","19080416876.145","24776993498.5894","25192971224.743","32068639932.5998","38139935166.872","41168645436.3731","46328269261.1905","46246405841.8653","42974861783.4115","42496116044.3728","46160199525.5829","48532504486.517","",
"United States","USA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","416600000000","431900000000","461400000000","486000000000","520300000000","560600000000","613500000000","657800000000","724900000000","785300000000","839510000000","908897000000","993651000000","1088700000000","1195366000000","1327272000000","1462173000000","1615144000000","1793022000000","1990125000000","2204317000000","2440992000000","2625786000000","2876998000000","3127068000000","3403470000000","3624267000000","3853172000000","4150467000000","4458186000000","4757180000000","4948306000000","5245942000000","5525024000000","5829066000000","6104333000000","6417484000000","6757318000000","7144856000000","7630960000000","8200138000000","8603027000000","8987727000000","9470095000000","10065348000000","10709823000000","11333686000000","11905251000000","12328725000000","12272811000000","12695979000000","13152863000000","13522794000000","13849216000000","14389232000000","14907236000000","15426381000000","16052661000000","","",
